"filename", "language", "Python", "JavaScript", "Batch", "CSS", "JSON", "Less", "SCSS", "XML", "Django HTML", "Django txt", "comment", "blank", "total"
"/home/amir/Project/ntsw_demo/statics/bootstrap-datepicker/locales/bootstrap-datepicker.no.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/amir/Project/ntsw_demo/statics/bootstrap-datepicker/locales/bootstrap-datepicker.oc.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/amir/Project/ntsw_demo/statics/bootstrap-datepicker/locales/bootstrap-datepicker.pl.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/amir/Project/ntsw_demo/statics/bootstrap-datepicker/locales/bootstrap-datepicker.pt-BR.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/amir/Project/ntsw_demo/statics/bootstrap-datepicker/locales/bootstrap-datepicker.pt.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/amir/Project/ntsw_demo/statics/bootstrap-datepicker/locales/bootstrap-datepicker.ro.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/amir/Project/ntsw_demo/statics/bootstrap-datepicker/locales/bootstrap-datepicker.rs-latin.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/amir/Project/ntsw_demo/statics/bootstrap-datepicker/locales/bootstrap-datepicker.rs.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/amir/Project/ntsw_demo/statics/bootstrap-datepicker/locales/bootstrap-datepicker.ru.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/amir/Project/ntsw_demo/statics/bootstrap-datepicker/locales/bootstrap-datepicker.si.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/amir/Project/ntsw_demo/statics/bootstrap-datepicker/locales/bootstrap-datepicker.sk.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/amir/Project/ntsw_demo/statics/bootstrap-datepicker/locales/bootstrap-datepicker.sl.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/amir/Project/ntsw_demo/statics/bootstrap-datepicker/locales/bootstrap-datepicker.sq.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/amir/Project/ntsw_demo/statics/bootstrap-datepicker/locales/bootstrap-datepicker.sr-latin.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/amir/Project/ntsw_demo/statics/bootstrap-datepicker/locales/bootstrap-datepicker.sr.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/amir/Project/ntsw_demo/statics/bootstrap-datepicker/locales/bootstrap-datepicker.sv.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/amir/Project/ntsw_demo/statics/bootstrap-datepicker/locales/bootstrap-datepicker.sw.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/amir/Project/ntsw_demo/statics/bootstrap-datepicker/locales/bootstrap-datepicker.ta.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/amir/Project/ntsw_demo/statics/bootstrap-datepicker/locales/bootstrap-datepicker.tg.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/amir/Project/ntsw_demo/statics/bootstrap-datepicker/locales/bootstrap-datepicker.th.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/amir/Project/ntsw_demo/statics/bootstrap-datepicker/locales/bootstrap-datepicker.tk.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/amir/Project/ntsw_demo/statics/bootstrap-datepicker/locales/bootstrap-datepicker.tr.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/amir/Project/ntsw_demo/statics/bootstrap-datepicker/locales/bootstrap-datepicker.uk.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/amir/Project/ntsw_demo/statics/bootstrap-datepicker/locales/bootstrap-datepicker.uz-cyrl.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/amir/Project/ntsw_demo/statics/bootstrap-datepicker/locales/bootstrap-datepicker.uz-latn.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/amir/Project/ntsw_demo/statics/bootstrap-datepicker/locales/bootstrap-datepicker.vi.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/amir/Project/ntsw_demo/statics/bootstrap-datepicker/locales/bootstrap-datepicker.zh-CN.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/amir/Project/ntsw_demo/statics/bootstrap-datepicker/locales/bootstrap-datepicker.zh-TW.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/amir/Project/ntsw_demo/statics/css/dashboard-style.css", "CSS", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 2, 14
"/home/amir/Project/ntsw_demo/statics/css/sidebars.css", "CSS", 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 13, 72
"/home/amir/Project/ntsw_demo/statics/css/style.css", "CSS", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 2, 12
"/home/amir/Project/ntsw_demo/statics/js/dashboard-main.js", "JavaScript", 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 36
"/home/amir/Project/ntsw_demo/statics/js/jquery.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/home/amir/Project/ntsw_demo/statics/persianDatepicker/css/fontawesome/.bower.json", "JSON", 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 36
"/home/amir/Project/ntsw_demo/statics/persianDatepicker/css/fontawesome/bower.json", "JSON", 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 1, 24
"/home/amir/Project/ntsw_demo/statics/persianDatepicker/css/fontawesome/css/font-awesome.css", "CSS", 0, 0, 0, 1792, 0, 0, 0, 0, 0, 0, 9, 1, 1802
"/home/amir/Project/ntsw_demo/statics/persianDatepicker/css/fontawesome/css/font-awesome.min.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 4
"/home/amir/Project/ntsw_demo/statics/persianDatepicker/css/fontawesome/fonts/fontawesome-webfont.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 565, 0, 0, 0, 0, 565
"/home/amir/Project/ntsw_demo/statics/persianDatepicker/css/fontawesome/less/animated.less", "Less", 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 2, 5, 35
"/home/amir/Project/ntsw_demo/statics/persianDatepicker/css/fontawesome/less/bordered-pulled.less", "Less", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 2, 4, 17
"/home/amir/Project/ntsw_demo/statics/persianDatepicker/css/fontawesome/less/core.less", "Less", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 2, 3, 14
"/home/amir/Project/ntsw_demo/statics/persianDatepicker/css/fontawesome/less/fixed-width.less", "Less", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 2, 1, 7
"/home/amir/Project/ntsw_demo/statics/persianDatepicker/css/fontawesome/less/font-awesome.less", "Less", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 4, 2, 18
"/home/amir/Project/ntsw_demo/statics/persianDatepicker/css/fontawesome/less/icons.less", "Less", 0, 0, 0, 0, 0, 593, 0, 0, 0, 0, 2, 2, 597
"/home/amir/Project/ntsw_demo/statics/persianDatepicker/css/fontawesome/less/larger.less", "Less", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 3, 2, 14
"/home/amir/Project/ntsw_demo/statics/persianDatepicker/css/fontawesome/less/list.less", "Less", 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 2, 2, 20
"/home/amir/Project/ntsw_demo/statics/persianDatepicker/css/fontawesome/less/mixins.less", "Less", 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 2, 5, 28
"/home/amir/Project/ntsw_demo/statics/persianDatepicker/css/fontawesome/less/path.less", "Less", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 3, 2, 16
"/home/amir/Project/ntsw_demo/statics/persianDatepicker/css/fontawesome/less/rotated-flipped.less", "Less", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 4, 5, 21
"/home/amir/Project/ntsw_demo/statics/persianDatepicker/css/fontawesome/less/stacked.less", "Less", 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 2, 2, 21
"/home/amir/Project/ntsw_demo/statics/persianDatepicker/css/fontawesome/less/variables.less", "Less", 0, 0, 0, 0, 0, 600, 0, 0, 0, 0, 3, 4, 607
"/home/amir/Project/ntsw_demo/statics/persianDatepicker/css/fontawesome/scss/_animated.scss", "SCSS", 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 2, 5, 35
"/home/amir/Project/ntsw_demo/statics/persianDatepicker/css/fontawesome/scss/_bordered-pulled.scss", "SCSS", 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 2, 4, 17
"/home/amir/Project/ntsw_demo/statics/persianDatepicker/css/fontawesome/scss/_core.scss", "SCSS", 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 2, 3, 14
"/home/amir/Project/ntsw_demo/statics/persianDatepicker/css/fontawesome/scss/_fixed-width.scss", "SCSS", 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 2, 1, 7
"/home/amir/Project/ntsw_demo/statics/persianDatepicker/css/fontawesome/scss/_icons.scss", "SCSS", 0, 0, 0, 0, 0, 0, 593, 0, 0, 0, 2, 2, 597
"/home/amir/Project/ntsw_demo/statics/persianDatepicker/css/fontawesome/scss/_larger.scss", "SCSS", 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 3, 2, 14
"/home/amir/Project/ntsw_demo/statics/persianDatepicker/css/fontawesome/scss/_list.scss", "SCSS", 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 2, 2, 20
"/home/amir/Project/ntsw_demo/statics/persianDatepicker/css/fontawesome/scss/_mixins.scss", "SCSS", 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 2, 5, 28
"/home/amir/Project/ntsw_demo/statics/persianDatepicker/css/fontawesome/scss/_path.scss", "SCSS", 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 3, 2, 16
"/home/amir/Project/ntsw_demo/statics/persianDatepicker/css/fontawesome/scss/_rotated-flipped.scss", "SCSS", 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 4, 5, 21
"/home/amir/Project/ntsw_demo/statics/persianDatepicker/css/fontawesome/scss/_stacked.scss", "SCSS", 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 2, 2, 21
"/home/amir/Project/ntsw_demo/statics/persianDatepicker/css/fontawesome/scss/_variables.scss", "SCSS", 0, 0, 0, 0, 0, 0, 600, 0, 0, 0, 3, 4, 607
"/home/amir/Project/ntsw_demo/statics/persianDatepicker/css/fontawesome/scss/font-awesome.scss", "SCSS", 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 4, 2, 18
"/home/amir/Project/ntsw_demo/statics/persianDatepicker/css/normalize.css", "CSS", 0, 0, 0, 180, 0, 0, 0, 0, 0, 0, 162, 86, 428
"/home/amir/Project/ntsw_demo/statics/persianDatepicker/css/persianDatepicker-dark.css", "CSS", 0, 0, 0, 175, 0, 0, 0, 0, 0, 0, 1, 25, 201
"/home/amir/Project/ntsw_demo/statics/persianDatepicker/css/persianDatepicker-default.css", "CSS", 0, 0, 0, 174, 0, 0, 0, 0, 0, 0, 1, 23, 198
"/home/amir/Project/ntsw_demo/statics/persianDatepicker/css/persianDatepicker-latoja.css", "CSS", 0, 0, 0, 191, 0, 0, 0, 0, 0, 0, 1, 25, 217
"/home/amir/Project/ntsw_demo/statics/persianDatepicker/css/persianDatepicker-lightorang.css", "CSS", 0, 0, 0, 177, 0, 0, 0, 0, 0, 0, 1, 24, 202
"/home/amir/Project/ntsw_demo/statics/persianDatepicker/css/persianDatepicker-melon.css", "CSS", 0, 0, 0, 174, 0, 0, 0, 0, 0, 0, 1, 24, 199
"/home/amir/Project/ntsw_demo/statics/persianDatepicker/css/prism.css", "CSS", 0, 0, 0, 94, 0, 0, 0, 0, 0, 0, 8, 20, 122
"/home/amir/Project/ntsw_demo/statics/persianDatepicker/css/style.css", "CSS", 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 6, 23, 94
"/home/amir/Project/ntsw_demo/statics/persianDatepicker/css/vertical-responsive-menu.min.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/amir/Project/ntsw_demo/statics/persianDatepicker/js/ajaxmin.bat", "Batch", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 14, 11, 53
"/home/amir/Project/ntsw_demo/statics/persianDatepicker/js/angular.min.js", "JavaScript", 0, 244, 0, 0, 0, 0, 0, 0, 0, 0, 6, 1, 251
"/home/amir/Project/ntsw_demo/statics/persianDatepicker/js/jquery-1.10.1.min.js", "JavaScript", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 7
"/home/amir/Project/ntsw_demo/statics/persianDatepicker/js/persianDatepicker.js", "JavaScript", 0, 680, 0, 0, 0, 0, 0, 0, 0, 0, 40, 48, 768
"/home/amir/Project/ntsw_demo/statics/persianDatepicker/js/persianDatepicker.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 15, 1, 17
"/home/amir/Project/ntsw_demo/statics/persianDatepicker/js/prism.js", "JavaScript", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7
"/home/amir/Project/ntsw_demo/statics/persianDatepicker/js/prism.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/amir/Project/ntsw_demo/statics/persianDatepicker/js/vertical-responsive-menu.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/amir/Project/ntsw_demo/statics/select-box-search-option/css/common.css", "CSS", 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 3
"/home/amir/Project/ntsw_demo/statics/select-box-search-option/js/jquery-searchbox.js", "JavaScript", 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 23, 27, 169
"/home/amir/Project/ntsw_demo/statics/selectize-master/css/selectize.bootstrap2.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 19, 0, 20
"/home/amir/Project/ntsw_demo/statics/selectize-master/css/selectize.bootstrap3.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 19, 0, 20
"/home/amir/Project/ntsw_demo/statics/selectize-master/css/selectize.bootstrap4.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 19, 0, 20
"/home/amir/Project/ntsw_demo/statics/selectize-master/css/selectize.bootstrap5.css", "CSS", 0, 0, 0, 584, 0, 0, 0, 0, 0, 0, 46, 118, 748
"/home/amir/Project/ntsw_demo/statics/selectize-master/css/selectize.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 19, 0, 20
"/home/amir/Project/ntsw_demo/statics/selectize-master/css/selectize.default.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 19, 0, 20
"/home/amir/Project/ntsw_demo/statics/selectize-master/js/selectize.js", "JavaScript", 0, 2935, 0, 0, 0, 0, 0, 0, 0, 0, 19, 536, 3490
"/home/amir/Project/ntsw_demo/statics/selectize-master/js/selectize.min.js", "JavaScript", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 19, 1, 33
"/home/amir/Project/ntsw_demo/statics/sidebars.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9
"/home/amir/Project/ntsw_demo/templates/base.html", "Django HTML", 0, 0, 0, 0, 0, 0, 0, 0, 85, 0, 0, 1, 86
"/home/amir/Project/ntsw_demo/templates/partials/base_role_sidebar.html", "Django HTML", 0, 0, 0, 0, 0, 0, 0, 0, 97, 0, 0, 1, 98
"/home/amir/Project/ntsw_demo/templates/partials/business_sidebar.html", "Django HTML", 0, 0, 0, 0, 0, 0, 0, 0, 84, 0, 0, 1, 85
"/home/amir/Project/ntsw_demo/templates/partials/header.html", "Django HTML", 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 1, 57
"/home/amir/Project/ntsw_demo/templates/partials/internal_trader_sidebar.html", "Django HTML", 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 1, 5
"/home/amir/Project/ntsw_demo/templates/partials/page_header.html", "Django HTML", 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 1, 14
"/home/amir/Project/ntsw_demo/templates/partials/sidebar.html", "Django HTML", 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 1, 10
"/home/amir/Project/ntsw_demo/upload_qualifications/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/amir/Project/ntsw_demo/upload_qualifications/admin.py", "Python", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 4
"/home/amir/Project/ntsw_demo/upload_qualifications/apps.py", "Python", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7
"/home/amir/Project/ntsw_demo/upload_qualifications/migrations/0001_initial.py", "Python", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 34
"/home/amir/Project/ntsw_demo/upload_qualifications/migrations/0002_alter_businesscard_created_at.py", "Python", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 19
"/home/amir/Project/ntsw_demo/upload_qualifications/migrations/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/amir/Project/ntsw_demo/upload_qualifications/models.py", "Python", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 30
"/home/amir/Project/ntsw_demo/upload_qualifications/templates/upload_qualifications/business_card_list.html", "Django HTML", 0, 0, 0, 0, 0, 0, 0, 0, 280, 0, 0, 1, 281
"/home/amir/Project/ntsw_demo/upload_qualifications/tests.py", "Python", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 4
"/home/amir/Project/ntsw_demo/upload_qualifications/urls.py", "Python", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 16
"/home/amir/Project/ntsw_demo/upload_qualifications/views.py", "Python", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 49
"/home/amir/Project/ntsw_demo/users/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/amir/Project/ntsw_demo/users/admin.py", "Python", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 27
"/home/amir/Project/ntsw_demo/users/apps.py", "Python", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7
"/home/amir/Project/ntsw_demo/users/forms.py", "Python", 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 60
"/home/amir/Project/ntsw_demo/users/migrations/0001_initial.py", "Python", 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 53
"/home/amir/Project/ntsw_demo/users/migrations/0002_customuser_uuid_verificationcode.py", "Python", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 38
"/home/amir/Project/ntsw_demo/users/migrations/0003_customuser_mobile_verified.py", "Python", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 19
"/home/amir/Project/ntsw_demo/users/migrations/0004_remove_customuser_mobile_verified.py", "Python", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 18
"/home/amir/Project/ntsw_demo/users/migrations/0005_role_userrole.py", "Python", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 33
"/home/amir/Project/ntsw_demo/users/migrations/0006_alter_role_options_alter_userrole_options.py", "Python", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 22
"/home/amir/Project/ntsw_demo/users/migrations/0007_remove_userrole_role_remove_userrole_user_and_more.py", "Python", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 43
"/home/amir/Project/ntsw_demo/users/migrations/0008_alter_customuser_base_and_more.py", "Python", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 29
"/home/amir/Project/ntsw_demo/users/migrations/0009_customuser_active_role.py", "Python", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 19
"/home/amir/Project/ntsw_demo/users/migrations/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/amir/Project/ntsw_demo/users/models.py", "Python", 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 89
"/home/amir/Project/ntsw_demo/users/templates/users/base.html", "Django HTML", 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 1, 59
"/home/amir/Project/ntsw_demo/users/templates/users/login.html", "Django HTML", 0, 0, 0, 0, 0, 0, 0, 0, 85, 0, 0, 1, 86
"/home/amir/Project/ntsw_demo/users/templates/users/register.html", "Django HTML", 0, 0, 0, 0, 0, 0, 0, 0, 133, 0, 0, 7, 140
"/home/amir/Project/ntsw_demo/users/templates/users/reset_password.html", "Django HTML", 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 1, 35
"/home/amir/Project/ntsw_demo/users/templates/users/select_verification_mod.html", "Django HTML", 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 1, 18
"/home/amir/Project/ntsw_demo/users/templates/users/send_reset_code.html", "Django HTML", 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 1, 28
"/home/amir/Project/ntsw_demo/users/templates/users/sms.txt", "Django txt", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
"/home/amir/Project/ntsw_demo/users/templates/users/verify_phone.html", "Django HTML", 0, 0, 0, 0, 0, 0, 0, 0, 64, 0, 0, 4, 68
"/home/amir/Project/ntsw_demo/users/tests.py", "Python", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 4
"/home/amir/Project/ntsw_demo/users/urls.py", "Python", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 10, 53
"/home/amir/Project/ntsw_demo/users/views.py", "Python", 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 29, 141
"Total", "-", 1859, 18083, 28, 42736, 167, 1343, 1343, 565, 1480, 25, 2402, 8481, 78512
